"brand","store","week","sales_","count","price_","prom_","cost_","brand_name","size","avoutprice"
6,73,36,3,26803,8.39,0,6.18,"Advil 100",100,0.0123799
6,73,37,3,25991,8.39,0,6.18,"Advil 100",100,0.0008707
6,73,38,1,27803,8.22,0,6.07,"Advil 100",100,0.0015149
6,73,39,8,25511,8.39,0,6.11,"Advil 100",100,0.0145489
6,73,4,7,25459,7.56,0,5.93,"Advil 100",100,0.0029422
6,73,40,6,24210,7.94,1,6.07,"Advil 100",100,0.0082357
6,73,41,7,23853,7.94,0.43,6.15,"Advil 100",100,0.0139989
6,73,42,4,23239,7.94,1,6.21,"Advil 100",100,0.0057624
6,73,43,3,31365,7.94,1,6.21,"Advil 100",100,0.0096661
6,73,44,4,28558,8.39,0,6.21,"Advil 100",100,0.0043352
6,73,45,5,21653,8.39,0,6.21,"Advil 100",100,0.0041263
6,73,46,3,28530,8.39,0,6.29,"Advil 100",100,0.0054298
6,73,47,8,25992,8.39,0,6.55,"Advil 100",100,0.0041159
6,73,48,8,29735,8.39,0,6.55,"Advil 100",100,0.0008611
6,73,5,4,25468,7.56,0,5.97,"Advil 100",100,0.0100317
6,73,6,5,27052,7.56,0,5.94,"Advil 100",100,0.0043323
6,73,7,4,25550,7.56,0.25,5.81,"Advil 100",100,0.01182
6,73,8,6,26086,7.99,0,5.78,"Advil 100",100,0.0053564
6,73,9,6,26086,7.99,0,5.78,"Advil 100",100,0.0027491
6,74,1,4,22451,7.99,0,5.84,"Advil 100",100,0.0089199
6,74,10,3,22957,8.39,0,5.76,"Advil 100",100,0.0034305
6,74,11,3,22957,8.39,0,5.76,"Advil 100",100,0.01057
6,74,12,3,22111,8.36,0,5.78,"Advil 100",100,0.0075721
6,74,13,2,22445,8.39,0,5.76,"Advil 100",100,0.0131822
6,74,14,5,24764,8.31,0,6.62,"Advil 100",100,0.002148
6,74,15,1,22829,8.39,0,5.76,"Advil 100",100,0.0008655
6,74,16,1,23218,8.22,0,6.07,"Advil 100",100,0.0086358
6,74,17,3,23111,8.39,0,5.76,"Advil 100",100,0.0140633
6,74,18,2,22522,8.39,0,5.81,"Advil 100",100,0.0127826
6,74,19,2,22522,8.39,0,5.81,"Advil 100",100,0.0091023
6,74,2,3,21366,7.99,0,5.84,"Advil 100",100,0.0097551
6,74,20,6,23983,8.39,0,6.09,"Advil 100",100,0.0019539
6,74,21,4,27792,8.39,0,5.81,"Advil 100",100,0.0008593
6,74,22,5,23592,8.39,0,6.04,"Advil 100",100,0.0140456
6,74,23,4,22706,8.39,0,6.08,"Advil 100",100,0.0091111
6,74,24,3,22963,8.39,0,6.07,"Advil 100",100,0.0010858
6,74,25,4,22774,8.39,0,6.08,"Advil 100",100,0.0147446
6,74,26,6,23092,6.99,0.33,6.35,"Advil 100",100,0.0019949
6,74,27,13,21691,6.99,0.31,6.36,"Advil 100",100,0.0109789
6,74,28,2,23554,8.39,0,6.32,"Advil 100",100,0.0073367
6,74,29,2,20093,8.39,0,6.55,"Advil 100",100,0.0056213
6,74,3,3,20690,7.99,0,5.83,"Advil 100",100,0.0047679
6,74,30,3,23621,8.39,0,6.18,"Advil 100",100,0.0054298
6,74,31,4,21383,8.39,0,6.18,"Advil 100",100,0.0140827
6,74,32,4,21917,8.39,0,6.18,"Advil 100",100,0.0130101
6,74,33,2,23320,8.39,0,6.18,"Advil 100",100,0.0030423
6,74,34,5,24708,8.39,0,6.18,"Advil 100",100,0.0134367
6,74,35,3,22486,8.39,0,6.18,"Advil 100",100,0.0075907
6,74,36,4,23187,8.39,0,6.18,"Advil 100",100,0.00652
6,74,37,1,22759,8.22,0,6.07,"Advil 100",100,0.0062935
6,74,38,2,24424,8.39,0,6.11,"Advil 100",100,0.0090883
6,74,39,2,24424,8.39,0,6.11,"Advil 100",100,0.0125924
6,74,4,4,21379,7.56,0,5.92,"Advil 100",100,0.0005884
6,74,40,6,20875,7.94,1,6.07,"Advil 100",100,0.0129785
6,74,41,8,30005,7.94,0.25,6.18,"Advil 100",100,0.0131749
6,74,42,3,19733,7.94,1,6.17,"Advil 100",100,0.0080232
6,74,43,5,27158,7.94,1,6.21,"Advil 100",100,0.0006154
6,74,44,3,25076,8.39,0,6.44,"Advil 100",100,0.0017326
6,74,45,2,26092,8.39,0,6.32,"Advil 100",100,0.0125818
6,74,46,1,23854,8.39,0,6.44,"Advil 100",100,0.0056475
6,74,47,2,22293,8.39,0,6.55,"Advil 100",100,0.0110632
6,74,48,3,25112,8.39,0,6.56,"Advil 100",100,0.0080183
6,74,5,5,21746,7.56,0,5.94,"Advil 100",100,0.0041362
6,74,6,5,23685,7.56,0,5.94,"Advil 100",100,0.0100547
6,74,7,7,19235,7.56,0.71,5.78,"Advil 100",100,0.0086646
6,74,8,2,21237,7.99,0,5.79,"Advil 100",100,0.0010253
6,74,9,2,26038,7.99,0,5.76,"Advil 100",100,0.0150839
6,75,1,2,22198,7.99,0,5.84,"Advil 100",100,0.0103829
6,75,10,2,22664,8.39,0,5.76,"Advil 100",100,0.0098965
6,75,11,3,23212,8.39,0,5.78,"Advil 100",100,0.0129393
6,75,12,1,23985,8.22,0,6.07,"Advil 100",100,0.0082173
6,75,13,1,23985,8.22,0,6.07,"Advil 100",100,0.0097361
6,75,14,1,23985,8.22,0,6.07,"Advil 100",100,0.0030083
6,75,15,1,23630,8.39,0,5.76,"Advil 100",100,0.0129588
6,75,16,1,23884,8.22,0,6.07,"Advil 100",100,0.0095021
6,75,17,1,24747,8.39,0,5.76,"Advil 100",100,0.0034663
6,75,18,1,25012,8.22,0,6.07,"Advil 100",100,0.0147391
6,75,19,3,24315,8.39,0,6,"Advil 100",100,0.0097553
6,75,2,3,22897,7.99,0,5.84,"Advil 100",100,0.0045666
6,75,20,2,24164,8.39,0,6.38,"Advil 100",100,0.0121192
6,75,21,1,27531,8.39,0,5.81,"Advil 100",100,0.0034663
6,75,22,1,24662,8.39,0,6.1,"Advil 100",100,0.0036759
6,75,23,4,23615,8.39,0,6.05,"Advil 100",100,0.0056449
6,75,24,3,24761,8.39,0,6.07,"Advil 100",100,0.012127
6,75,25,2,24904,8.39,0,6.05,"Advil 100",100,0.0106253
6,75,26,4,25068,6.99,0,6.47,"Advil 100",100,0.0106569
6,75,27,4,23961,6.99,0,6.47,"Advil 100",100,0.0043845
6,75,28,2,23974,8.39,0,6.32,"Advil 100",100,0.0034689
6,75,29,1,21206,8.39,0,6.54,"Advil 100",100,0.0028176
6,75,3,4,18028,7.99,0,5.83,"Advil 100",100,0.0149257
6,75,30,2,25605,8.39,0,6.18,"Advil 100",100,0.0125844
6,75,31,2,23623,8.39,0,6.18,"Advil 100",100,0.0056309
6,75,32,3,22600,8.39,0,6.18,"Advil 100",100,0.0028246
6,75,33,4,23880,8.39,0,6.18,"Advil 100",100,0.014317
6,75,34,4,24220,8.39,0,6.18,"Advil 100",100,0.000653
6,75,35,11,22505,8.39,0,6.18,"Advil 100",100,0.0095454
6,75,36,7,23677,8.39,0,6.18,"Advil 100",100,0.0019513
6,75,37,4,22939,8.39,0,6.18,"Advil 100",100,0.0149542
6,75,38,1,24408,8.39,0,6.11,"Advil 100",100,0.0140765
6,75,39,4,22103,8.39,0,6.11,"Advil 100",100,0.0010858
6,75,4,2,21566,7.56,0,6.01,"Advil 100",100,0.0009807
6,75,40,1,21493,7.94,1,6.07,"Advil 100",100,0.0041188
6,75,41,5,25513,7.94,0.4,6.16,"Advil 100",100,0.0148229
6,75,42,4,20294,7.94,1,6.18,"Advil 100",100,0.0030921
6,75,43,7,24800,7.94,1,6.31,"Advil 100",100,0.0106935
6,75,44,5,23138,8.39,0,6.3,"Advil 100",100,0.0012973
6,75,45,3,22651,8.39,0,6.36,"Advil 100",100,0.0008707
6,75,46,1,18615,8.39,0,6.21,"Advil 100",100,0.000653
6,75,47,3,21088,8.39,0,6.56,"Advil 100",100,0.0073741
6,75,48,6,23999,8.39,0,6.55,"Advil 100",100,0.0062813
6,75,5,6,22326,7.56,0,6.01,"Advil 100",100,0.0094432
6,75,6,5,22485,7.56,0,5.94,"Advil 100",100,0.0086646
6,75,7,3,22217,7.56,1,5.76,"Advil 100",100,0.0074877
6,75,8,3,22599,7.99,0,5.78,"Advil 100",100,0.010926
6,75,9,3,22599,7.99,0,5.78,"Advil 100",100,0.0075593
6,76,1,2,25108,7.99,0,5.84,"Advil 100",100,0.0039387
6,76,10,1,25546,8.22,0,6.07,"Advil 100",100,0.0083841
6,76,11,3,23016,8.36,0,5.78,"Advil 100",100,0.011648
6,76,12,2,24732,8.34,0,5.79,"Advil 100",100,0.0146865
6,76,13,3,20895,8.32,0,6.61,"Advil 100",100,0.0127486
6,76,14,1,26877,8.29,0,6.84,"Advil 100",100,0.00258
6,76,15,1,25389,8.39,0,5.76,"Advil 100",100,0.0069107
6,76,16,2,26235,8.39,0,5.76,"Advil 100",100,0.0114498
6,76,17,1,25186,8.22,0,6.07,"Advil 100",100,0.0054132
6,76,18,1,24774,8.22,0,6.07,"Advil 100",100,0.0041185
6,76,19,4,25592,8.39,0,5.81,"Advil 100",100,0.0082342
6,76,2,3,25070,7.99,0,5.84,"Advil 100",100,0.0095478
6,76,20,1,24897,8.39,0,6.38,"Advil 100",100,0.0138606
6,76,21,1,30749,8.22,0,6.07,"Advil 100",100,0.0090979
6,76,22,3,25361,8.39,0,6.1,"Advil 100",100,0.0038936
6,76,23,2,24981,8.39,0,6.05,"Advil 100",100,0.0006504
6,76,24,1,25043,8.22,0,6.07,"Advil 100",100,0.0123447
6,76,25,1,25043,8.22,0,6.07,"Advil 100",100,0.0030371
6,76,26,8,24436,6.99,0.5,6.28,"Advil 100",100,0.0095688
6,76,27,2,23815,6.99,0.5,6.28,"Advil 100",100,0.0007254
6,76,28,2,24403,8.39,0,6.09,"Advil 100",100,0.0008681
6,76,29,1,24417,8.39,0,6.56,"Advil 100",100,0.0080105
6,76,3,1,23186,7.99,0,5.83,"Advil 100",100,0.008292
6,76,30,5,27021,8.39,0,6.18,"Advil 100",100,0.0130171
6,76,31,3,23599,8.39,0,6.18,"Advil 100",100,0.0156065
6,76,32,3,23188,8.39,0,6.18,"Advil 100",100,0.0036909
6,76,33,4,24093,8.39,0,6.18,"Advil 100",100,0.0017388
6,76,34,5,24792,8.39,0,6.18,"Advil 100",100,0.0112721
6,76,35,1,23562,8.39,0,6.19,"Advil 100",100,0.0108445
6,76,36,1,24183,8.39,0,6.19,"Advil 100",100,0.0063023
6,76,37,2,23872,8.39,0,6.18,"Advil 100",100,0.0088968
6,76,38,1,25797,8.39,0,6.11,"Advil 100",100,0.0036751
6,76,39,6,22839,8.39,0,6.11,"Advil 100",100,0.0036928
6,76,4,6,24143,7.56,0,5.92,"Advil 100",100,0.0072856
6,76,40,1,22465,7.94,1,6.08,"Advil 100",100,0.0119485
6,76,41,1,30448,7.94,0,6.21,"Advil 100",100,0.0084399
6,76,42,2,22420,7.94,1,6.08,"Advil 100",100,0.000618
6,76,43,4,29054,7.94,1,6.32,"Advil 100",100,0.013575
6,76,44,4,25604,8.39,0,6.32,"Advil 100",100,0.0108367
6,76,45,1,26173,8.39,0,6.21,"Advil 100",100,0.0134525
6,76,46,3,23738,8.39,0,6.36,"Advil 100",100,0.003906
6,76,47,3,23793,8.39,0,6.54,"Advil 100",100,0.0106279
6,76,48,2,27048,8.39,0,6.55,"Advil 100",100,0.0086688
6,76,5,2,21071,7.56,0,5.92,"Advil 100",100,0.0080702
6,76,6,2,25274,7.56,0,5.92,"Advil 100",100,0.0096625
6,76,7,2,23923,7.56,0.5,5.79,"Advil 100",100,0.0055263
6,76,8,1,24442,8.22,0,6.07,"Advil 100",100,0.0055637
6,76,9,7,26885,8.08,0,5.78,"Advil 100",100,0.0046387
6,77,1,6,16474,7.99,0,5.84,"Advil 100",100,0.0072615
6,77,10,4,17318,8.37,0,5.78,"Advil 100",100,0.0045051
6,77,11,2,15932,8.39,0,5.76,"Advil 100",100,0.0021495
6,77,12,3,16733,8.36,0,5.78,"Advil 100",100,0.0002177
6,77,13,1,16826,8.22,0,6.07,"Advil 100",100,0.0032452
6,77,14,6,17822,8.36,0,6.12,"Advil 100",100,0.013376
6,77,15,1,16777,8.39,0,5.76,"Advil 100",100,0.0138269
6,77,16,3,17034,8.39,0,6.07,"Advil 100",100,0.0099331
6,77,17,3,17425,8.39,0,5.76,"Advil 100",100,0.0108183
6,77,18,2,17009,8.39,0,6.38,"Advil 100",100,0.0006504
6,77,19,2,14690,8.39,0,6.38,"Advil 100",100,0.0143056
6,77,2,3,15550,7.99,0,5.84,"Advil 100",100,0.0010365
6,77,20,2,17123,8.39,0,5.81,"Advil 100",100,0.0062769
6,77,21,1,19005,8.22,0,6.07,"Advil 100",100,0.0067218
6,77,22,3,17299,8.39,0,6.07,"Advil 100",100,0.0092987
6,77,23,4,17188,8.39,0,6.1,"Advil 100",100,0.0093288
6,77,24,1,17742,8.39,0,6.1,"Advil 100",100,0.0147233
6,77,25,8,16583,8.39,0,6.06,"Advil 100",100,0.0045432
6,77,26,7,16659,6.99,0.29,6.37,"Advil 100",100,0.0066015
6,77,27,7,16453,6.99,0.43,6.31,"Advil 100",100,0.0013014
6,77,28,5,17066,8.39,0,6.45,"Advil 100",100,0.0122834
6,77,29,3,17160,8.39,0,6.54,"Advil 100",100,0.0073601
6,77,3,2,15468,7.99,0,5.83,"Advil 100",100,0.0037314
6,77,30,3,17366,8.39,0,6.18,"Advil 100",100,0.0062961
6,77,31,3,16329,8.39,0,6.18,"Advil 100",100,0.0069325
6,77,32,3,16474,8.39,0,6.19,"Advil 100",100,0.0069421
6,77,33,6,17216,8.39,0,6.18,"Advil 100",100,0.0002177
6,77,34,5,18489,8.39,0,6.18,"Advil 100",100,0.0147402
6,77,35,1,16887,8.39,0,6.19,"Advil 100",100,0.0106268
6,77,36,3,16692,8.39,0,6.18,"Advil 100",100,0.0099977
6,77,37,2,17196,8.39,0,6.18,"Advil 100",100,0.0078128
6,77,38,5,17921,8.39,0,6.11,"Advil 100",100,0.0041105
6,77,39,6,13445,8.39,0,6.11,"Advil 100",100,0.0030397
6,77,4,1,16231,7.56,0,5.83,"Advil 100",100,0.0114441
6,77,40,10,15799,7.94,1,6.07,"Advil 100",100,0.0020639
6,77,41,5,21131,7.94,0,6.21,"Advil 100",100,0.0098794
6,77,42,6,12838,7.94,1,6.17,"Advil 100",100,0.0140062
6,77,43,4,18402,7.94,1,6.32,"Advil 100",100,0.0069834
6,77,44,1,17752,8.39,0,6.21,"Advil 100",100,0.0140923
6,77,45,3,18734,8.39,0,6.29,"Advil 100",100,0.0073793
6,77,46,8,17866,8.39,0,6.3,"Advil 100",100,0.0086802
6,77,47,6,16829,8.39,0,6.55,"Advil 100",100,0.0119339
6,77,48,8,17697,8.39,0,6.55,"Advil 100",100,0.0106209
6,77,5,4,15897,7.56,0,5.97,"Advil 100",100,0.005313
6,77,6,3,16478,7.56,0,5.95,"Advil 100",100,0.0033516
6,77,7,5,15751,7.56,0.4,5.8,"Advil 100",100,0.0129969
6,77,8,4,15628,7.99,0,5.78,"Advil 100",100,0.0022692
6,77,9,1,18048,8.29,0,5.83,"Advil 100",100,0.0071331
6,78,1,2,17283,7.99,0,5.84,"Advil 100",100,0.0116268
6,78,10,2,20119,8.29,0,5.83,"Advil 100",100,0
6,78,11,4,17273,8.34,0,5.79,"Advil 100",100,0.0030159
6,78,12,2,18438,8.34,0,5.79,"Advil 100",100,0.0071393
6,78,13,1,18327,8.39,0,5.76,"Advil 100",100,0.0129645
6,78,14,1,19357,8.29,0,6.84,"Advil 100",100,0.0032216
6,78,15,1,18260,8.22,0,6.07,"Advil 100",100,0.0155491
6,78,16,1,19336,8.39,0,5.76,"Advil 100",100,0.0140383
6,78,17,2,19707,8.39,0,6.22,"Advil 100",100,0.0015167
6,78,18,2,19156,8.39,0,5.81,"Advil 100",100,0.0106172
6,78,19,2,20534,8.39,0,6.09,"Advil 100",100,0.0069281
6,78,2,4,17494,7.99,0,5.84,"Advil 100",100,0.0047739
6,78,20,1,18751,8.39,0,5.81,"Advil 100",100,0.0136429
6,78,21,4,23393,8.39,0,5.95,"Advil 100",100,0.0080147
6,78,22,4,19135,8.39,0,6.1,"Advil 100",100,0.0086457
6,78,23,4,18302,8.39,0,6.05,"Advil 100",100,0.0130127
6,78,24,1,19020,8.22,0,6.07,"Advil 100",100,0.0127756
6,78,25,4,17797,8.39,0,6.1,"Advil 100",100,0.0049786
6,78,26,10,17929,6.99,0.2,6.4,"Advil 100",100,0.0108383
6,78,27,4,17946,6.99,0.5,6.28,"Advil 100",100,0.011523
6,78,28,3,18311,8.39,0,6.39,"Advil 100",100,0.0062528
6,78,29,1,18956,8.39,0,6.54,"Advil 100",100,0.0088812
6,78,3,1,16415,7.99,0,5.83,"Advil 100",100,0.01306
6,78,30,4,19557,8.39,0,6.18,"Advil 100",100,0.0015167
6,78,31,3,17274,8.39,0,6.18,"Advil 100",100,0.0095351
6,78,32,5,17548,8.39,0,6.18,"Advil 100",100,0.0006504
6,78,33,3,18310,8.39,0,6.18,"Advil 100",100,0.0093374
6,78,34,3,19947,8.39,0,6.18,"Advil 100",100,0.0030309
6,78,35,2,18014,8.39,0,6.18,"Advil 100",100,0.0025989
6,78,36,2,17386,8.39,0,6.18,"Advil 100",100,0.0032574
6,78,37,4,18425,8.39,0,6.18,"Advil 100",100,0.0093322
6,78,38,1,19501,8.39,0,6.11,"Advil 100",100,0.0056316
6,78,39,4,16977,8.39,0,6.11,"Advil 100",100,0.0108536
6,78,4,4,16970,7.56,0,5.97,"Advil 100",100,0.0035306
6,78,40,9,16582,7.94,1,6.07,"Advil 100",100,0.0080297
6,78,41,10,23754,7.94,0.3,6.17,"Advil 100",100,0.0043256
6,78,42,4,15945,7.94,1,6.21,"Advil 100",100,0.0061744
6,78,43,7,20429,7.94,1,6.27,"Advil 100",100,0.0100755
6,78,44,1,19046,8.22,0,6.07,"Advil 100",100,0.0065094
6,78,45,1,20616,8.39,0,6.21,"Advil 100",100,0.0004354
6,78,46,4,20065,8.39,0,6.27,"Advil 100",100,0.0058651
6,78,47,2,17912,8.39,0,6.56,"Advil 100",100,0.0026025
6,78,48,1,19293,8.22,0,6.07,"Advil 100",100,0.0088864
6,78,5,1,17576,7.56,0,6.01,"Advil 100",100,0.0129909
6,78,6,5,18260,7.56,0,5.98,"Advil 100",100,0.0106603
6,78,7,3,17367,7.56,1,5.76,"Advil 100",100,0.0141738
6,78,8,2,17182,7.99,0,5.79,"Advil 100",100,0.0132123
6,78,9,2,20119,8.29,0,5.83,"Advil 100",100,0.0121501
6,8,1,2,24634,7.99,0,5.84,"Advil 100",100,0.009761
6,8,10,3,26756,8.36,0,5.78,"Advil 100",100,0.0036481
6,8,11,3,26756,8.36,0,5.78,"Advil 100",100,0.0060289
6,8,12,2,24674,8.34,0,5.79,"Advil 100",100,0.0097226
6,8,13,1,25237,8.22,0,6.07,"Advil 100",100,0.0101645
6,8,14,1,27125,8.22,0,6.07,"Advil 100",100,0.0045155
6,8,15,1,25349,8.22,0,6.07,"Advil 100",100,0.0056202
6,8,16,1,25679,8.39,0,5.76,"Advil 100",100,0.0075518
6,8,17,1,25707,8.39,0,5.76,"Advil 100",100,0.0012991
6,8,18,2,24814,8.39,0,5.81,"Advil 100",100,0.0056309
6,8,19,3,25547,8.39,0,6.19,"Advil 100",100,0.0073635
6,8,2,5,24847,7.99,0,5.84,"Advil 100",100,0.0051885
6,8,20,1,24945,8.22,0,6.07,"Advil 100",100,0.014296
6,8,21,5,30431,8.39,0,6.15,"Advil 100",100,0.0151605
6,8,22,1,25487,8.22,0,6.07,"Advil 100",100,0.0058369
6,8,23,1,24298,8.39,0,6.1,"Advil 100",100,0.0156109
6,8,24,3,25424,8.39,0,6.07,"Advil 100",100,0.0088883
6,8,25,2,24721,8.39,0,6.1,"Advil 100",100,0.0051963
6,8,26,5,24477,6.99,0.4,6.32,"Advil 100",100,0.0041712
6,8,27,5,23931,6.99,0.6,6.25,"Advil 100",100,0.0084062
6,8,28,1,24749,8.39,0,6.54,"Advil 100",100,0.0019539
6,8,29,4,25735,8.39,0,6.55,"Advil 100",100,0.0142898
6,8,3,7,22891,7.99,0,5.83,"Advil 100",100,0.0111943
6,8,30,2,27370,8.39,0,6.19,"Advil 100",100,0.0078172
6,8,31,3,23499,8.39,0,6.18,"Advil 100",100,0.0036795
6,8,32,7,23841,8.39,0,6.18,"Advil 100",100,0.008681
6,8,33,6,25525,8.39,0,6.18,"Advil 100",100,0.0052191
6,8,34,1,27306,8.39,0,6.19,"Advil 100",100,0.00672
6,8,35,6,24639,8.39,0,6.18,"Advil 100",100,0.0143134
6,8,36,1,24705,8.39,0,6.19,"Advil 100",100,0.0078261
6,8,37,4,24653,8.39,0,6.18,"Advil 100",100,0.0069421
6,8,38,3,25727,8.39,0,6.11,"Advil 100",100,0.0038928
6,8,39,1,23582,8.39,0,6.11,"Advil 100",100,0.015202
6,8,4,5,23942,7.56,0,5.98,"Advil 100",100,0.0106595
6,8,40,1,22770,8.22,0,6.07,"Advil 100",100,0.0092658
6,8,41,1,33355,8.22,0,6.07,"Advil 100",100,0.00103
6,8,42,1,21578,8.22,0,6.07,"Advil 100",100,0.0129689
6,8,43,2,28344,7.94,1,6.32,"Advil 100",100,0.014399
6,8,44,1,21797,8.22,0,6.07,"Advil 100",100,0.0134437
6,8,45,1,27189,8.22,0,6.07,"Advil 100",100,0.0047793
6,8,46,2,26420,8.39,0,6.21,"Advil 100",100,0.0138809
6,8,47,2,19982,8.39,0,6.55,"Advil 100",100,0.0015193
6,8,48,1,27215,8.22,0,6.07,"Advil 100",100,0.0052043
6,8,5,4,23924,7.56,0,5.83,"Advil 100",100,0.0139717
6,8,6,6,25636,7.56,0,6.01,"Advil 100",100,0.0088608
6,8,7,3,24204,7.56,0.33,5.8,"Advil 100",100,0.0070955
6,8,8,5,24279,7.99,0,5.79,"Advil 100",100,0.0006219
6,8,9,4,28631,8.22,0,5.81,"Advil 100",100,0.003377
6,80,1,4,24830,7.99,0,5.84,"Advil 100",100,0.0047679
6,80,10,5,27558,8.33,0,5.8,"Advil 100",100,0.0116094
6,80,11,2,24894,8.39,0,5.76,"Advil 100",100,0.009485
6,80,12,7,25748,8.35,0,5.79,"Advil 100",100,0.0034606
6,80,13,1,25522,8.39,0,5.76,"Advil 100",100,0.0153385
6,80,14,6,27775,8.34,0,6.3,"Advil 100",100,0.0140256
6,80,15,2,25912,8.34,0,6.3,"Advil 100",100,0.0095019
6,80,16,4,27747,8.39,0,6.22,"Advil 100",100,0.0054015
6,80,17,3,26855,8.39,0,6.38,"Advil 100",100,0.0127598
6,80,18,3,26580,8.39,0,6,"Advil 100",100,0.0064972
6,80,19,3,27766,8.39,0,5.81,"Advil 100",100,0.0077988
6,80,2,11,24562,7.99,0,5.84,"Advil 100",100,0.0018657
6,80,20,5,26175,8.39,0,6.15,"Advil 100",100,0.0038972
6,80,21,6,30365,8.39,0,6,"Advil 100",100,0.0032486
6,80,22,3,26687,8.39,0,6.07,"Advil 100",100,0.004975
6,80,23,5,26018,8.39,0,6.08,"Advil 100",100,0.0017388
6,80,24,5,26005,8.39,0,6.08,"Advil 100",100,0.0142923
6,80,25,5,25986,8.39,0,6.06,"Advil 100",100,0.000653
6,80,26,18,25194,6.99,0.28,6.37,"Advil 100",100,0.0009068
6,80,27,9,25334,6.99,0.33,6.35,"Advil 100",100,0.0117043
6,80,28,7,25974,8.39,0,6.54,"Advil 100",100,0.0092463
6,80,29,3,26612,8.39,0,6.55,"Advil 100",100,0.0064894
6,80,3,5,23648,7.99,0,5.83,"Advil 100",100,0.0060117
6,80,30,2,27287,8.39,0,6.18,"Advil 100",100,0.0004309
6,80,31,4,24972,8.39,0,6.18,"Advil 100",100,0.0123457
6,80,32,3,25281,8.39,0,6.19,"Advil 100",100,0.0119313
6,80,33,3,25756,8.39,0,6.18,"Advil 100",100,0.0154054
6,80,34,7,26551,8.39,0,6.18,"Advil 100",100,0.0140897
6,80,35,2,25346,8.39,0,6.18,"Advil 100",100,0.0121436
6,80,36,3,25295,8.39,0,6.19,"Advil 100",100,0.0006504
6,80,37,5,25534,8.39,0,6.18,"Advil 100",100,0.0026121
6,80,38,4,26798,8.39,0,6.11,"Advil 100",100,0.0082246
6,80,39,9,24477,8.39,0,6.11,"Advil 100",100,0.0132429
6,80,4,11,24858,7.56,0,5.95,"Advil 100",100,0.0060916
6,80,40,9,20826,7.94,1,6.07,"Advil 100",100,0.0088537
6,80,41,13,32316,7.94,0.46,6.15,"Advil 100",100,0.000206
6,80,42,5,22601,7.94,1,6.18,"Advil 100",100,0.0098794
6,80,43,8,26282,7.94,1,6.32,"Advil 100",100,0.0119269
6,80,44,4,24855,8.39,0,6.27,"Advil 100",100,0.0091049
6,80,45,8,23233,8.39,0,6.24,"Advil 100",100,0.0030379
6,80,46,3,23597,8.39,0,6.29,"Advil 100",100,0.0067307
6,80,47,6,21259,8.39,0,6.55,"Advil 100",100,0.0082448
6,80,48,3,21322,8.39,0,6.56,"Advil 100",100,0.0043362
6,80,5,4,24657,7.56,0,5.97,"Advil 100",100,0.0009807
6,80,6,9,25356,7.56,0,6.01,"Advil 100",100,0.0124256
6,80,7,7,25047,7.56,0.57,5.79,"Advil 100",100,0.0084685
6,80,8,8,24968,7.99,0,5.79,"Advil 100",100,0.0146411
6,80,9,7,27069,8.03,0,5.77,"Advil 100",100,0.0094313
6,81,1,6,22064,7.99,0,5.84,"Advil 100",100,0.0037314
6,81,10,3,23913,8.36,0,5.78,"Advil 100",100,0.0152723
6,81,11,3,23913,8.36,0,5.78,"Advil 100",100,0.0097027
6,81,12,1,22316,8.22,0,6.07,"Advil 100",100,0.0030296
6,81,13,3,22316,8.36,0,6.18,"Advil 100",100,0.0151216
6,81,14,1,24538,8.39,0,5.76,"Advil 100",100,0.0040827
6,81,15,1,22642,8.29,0,6.84,"Advil 100",100,0.0034554
6,81,16,1,23949,8.22,0,6.07,"Advil 100",100,0.0045352
6,81,17,1,23209,8.39,0,5.76,"Advil 100",100,0.0106006
6,81,18,2,23404,8.39,0,5.81,"Advil 100",100,0.0130003
6,81,19,1,25136,8.39,0,5.81,"Advil 100",100,0.0049812
6,81,2,6,21717,7.99,0,5.84,"Advil 100",100,0.0120354
6,81,20,7,23471,8.39,0,5.89,"Advil 100",100,0.0008707
6,81,21,3,27847,8.39,0,6.19,"Advil 100",100,0.0134234
6,81,22,2,23697,8.39,0,6.1,"Advil 100",100,0.0155605
6,81,23,1,22848,8.39,0,6.1,"Advil 100",100,0.0021716
6,81,24,1,23341,8.39,0,5.99,"Advil 100",100,0.0015212
6,81,25,2,23818,8.39,0,6.1,"Advil 100",100,0.0136632
6,81,26,17,24054,6.99,0.41,6.32,"Advil 100",100,0.005078
6,81,27,8,22792,6.99,0.25,6.38,"Advil 100",100,0.0130057
6,81,28,3,24450,8.39,0,6.54,"Advil 100",100,0.0069058
6,81,29,1,23818,8.39,0,6.54,"Advil 100",100,0.0021672
6,81,3,2,20951,7.99,0,5.83,"Advil 100",100,0.0120235
6,81,30,4,24571,8.39,0,6.18,"Advil 100",100,0.0067314
6,81,31,4,24571,8.39,0,6.18,"Advil 100",100,0.0119129
6,81,32,4,24571,8.39,0,6.18,"Advil 100",100,0.0047705
6,81,33,1,22959,8.39,0,6.18,"Advil 100",100,0.009555
6,81,34,3,23994,8.39,0,6.18,"Advil 100",100,0.0123535
6,81,35,3,21335,8.39,0,6.18,"Advil 100",100,0.0034696
6,81,36,1,21244,8.39,0,6.19,"Advil 100",100,0.00978
6,81,37,1,22424,8.22,0,6.07,"Advil 100",100,0.010411
6,81,38,1,22289,8.22,0,6.07,"Advil 100",100,0.001084
